System Clock,Logical Clock,Action,Messages Remaining
21:13:27,1,8,0
21:13:27,2,8,0
21:13:27,3,0,0
21:13:27,4,2,0
21:13:27,5,9,0
21:13:27,6,6,0
21:13:28,7,8,0
21:13:28,8,2,0
21:13:28,9,5,0
21:13:28,10,5,0
21:13:28,11,8,0
21:13:28,12,1,0
21:13:29,13,5,0
21:13:29,14,5,0
21:13:29,15,9,0
21:13:29,16,2,0
21:13:29,17,9,0
21:13:29,18,9,0
21:13:30,19,8,0
21:13:30,20,3,0
21:13:30,21,3,0
21:13:30,22,9,0
21:13:30,23,5,0
21:13:30,24,6,0
21:13:31,25,2,0
21:13:31,26,10,0
21:13:31,27,4,0
21:13:31,28,2,0
21:13:31,29,3,0
21:13:31,30,3,0
21:13:32,31,9,0
21:13:32,32,4,0
21:13:32,33,5,0
21:13:32,34,3,0
21:13:32,35,3,0
21:13:32,36,8,0
21:13:33,37,10,0
21:13:33,38,7,0
21:13:33,39,0,0
21:13:33,40,3,0
21:13:33,41,7,0
21:13:33,42,7,0
21:13:34,43,10,0
21:13:34,44,9,0
21:13:34,45,5,0
21:13:34,46,0,0
21:13:34,47,2,0
21:13:34,48,5,0
21:13:35,49,2,0
21:13:35,50,7,0
21:13:35,51,1,0
21:13:35,52,3,0
21:13:35,53,3,0
21:13:35,54,9,0
21:13:36,55,8,0
21:13:36,56,3,0
21:13:36,57,6,0
21:13:36,58,0,0
21:13:36,59,2,0
21:13:36,60,9,0
21:13:37,61,3,0
21:13:37,62,8,0
21:13:37,63,4,0
21:13:37,64,2,0
21:13:37,65,2,0
21:13:37,66,6,0
21:13:38,67,4,0
21:13:38,68,0,0
21:13:38,69,5,0
21:13:38,70,10,0
21:13:38,71,2,0
21:13:38,72,1,0
21:13:39,73,6,0
21:13:39,74,8,0
21:13:39,75,3,0
21:13:39,76,3,0
21:13:39,77,8,0
21:13:39,78,4,0
21:13:40,79,0,0
21:13:40,80,4,0
21:13:40,81,9,0
21:13:40,82,0,0
21:13:40,83,0,0
21:13:40,84,1,0
21:13:41,85,7,0
21:13:41,86,8,0
21:13:41,87,4,0
21:13:41,88,9,0
21:13:41,89,4,0
21:13:41,90,10,0
21:13:42,91,0,0
21:13:42,92,3,0
21:13:42,93,8,0
21:13:42,94,2,0
21:13:42,95,5,0
21:13:42,96,1,0
21:13:43,97,7,0
21:13:43,98,5,0
21:13:43,99,7,0
21:13:43,100,0,0
21:13:43,101,2,0
21:13:43,102,10,0
21:13:44,103,2,0
21:13:44,104,3,0
21:13:44,105,5,0
21:13:44,106,3,0
21:13:44,107,5,0
21:13:44,108,10,0
21:13:45,109,4,0
21:13:45,110,0,0
21:13:45,111,3,0
21:13:45,112,2,0
21:13:45,113,1,0
21:13:45,114,10,0
21:13:46,115,5,0
21:13:46,116,1,0
21:13:46,117,5,0
21:13:46,118,8,0
21:13:46,119,2,0
21:13:46,120,5,0
21:13:47,121,5,0
21:13:47,122,2,0
21:13:47,123,3,0
21:13:47,124,3,0
21:13:47,125,10,0
21:13:47,126,4,0
21:13:48,127,6,0
21:13:48,128,2,0
21:13:48,129,4,0
21:13:48,130,7,0
21:13:48,131,1,0
21:13:48,132,8,0
21:13:49,133,3,0
21:13:49,134,2,0
21:13:49,135,8,0
21:13:49,136,6,0
21:13:49,137,0,0
21:13:49,138,8,0
21:13:50,139,1,0
21:13:50,140,6,0
21:13:50,141,9,0
21:13:50,142,2,0
21:13:50,143,5,0
21:13:50,144,10,0
21:13:51,145,7,0
21:13:51,146,8,0
21:13:51,147,2,0
21:13:51,148,8,0
21:13:51,149,0,0
21:13:51,150,1,0
21:13:52,151,5,0
21:13:52,152,9,0
21:13:52,153,1,0
21:13:52,154,3,0
21:13:52,155,8,0
21:13:52,156,8,0
21:13:53,157,0,0
21:13:53,158,2,0
21:13:53,159,6,0
21:13:53,160,8,0
21:13:53,161,9,0
21:13:53,162,8,0
21:13:54,163,4,0
21:13:54,164,9,0
21:13:54,165,9,0
21:13:54,166,1,0
21:13:54,167,7,0
21:13:54,168,4,0
21:13:55,169,9,0
21:13:55,170,6,0
21:13:55,171,10,0
21:13:55,172,3,0
21:13:55,173,1,0
21:13:55,174,8,0
21:13:56,175,6,0
21:13:56,176,3,0
21:13:56,177,7,0
21:13:56,178,2,0
21:13:56,179,3,0
21:13:56,180,9,0
21:13:57,181,5,0
21:13:57,182,5,0
21:13:57,183,2,0
21:13:57,184,1,0
21:13:57,185,1,0
21:13:57,186,5,0
21:13:58,187,4,0
21:13:58,188,1,0
21:13:58,189,8,0
21:13:58,190,8,0
21:13:58,191,0,0
21:13:58,192,1,0
21:13:59,193,4,0
21:13:59,194,2,0
21:13:59,195,3,0
21:13:59,196,4,0
21:13:59,197,5,0
21:13:59,198,2,0
21:14:00,199,1,0
21:14:00,200,6,0
21:14:00,201,0,0
21:14:00,202,4,1
21:14:00,203,0,0
21:14:00,204,10,0
21:14:01,205,0,0
21:14:01,206,2,0
21:14:01,207,0,0
21:14:01,208,10,0
21:14:01,209,2,0
21:14:01,210,5,0
21:14:02,211,0,0
21:14:02,212,0,0
21:14:02,213,2,0
21:14:02,214,3,0
21:14:02,215,3,0
21:14:02,216,5,0
21:14:03,217,9,0
21:14:03,218,7,0
21:14:03,219,7,0
21:14:03,220,0,0
21:14:03,221,9,0
21:14:03,222,5,0
21:14:04,223,9,0
21:14:04,224,9,0
21:14:04,225,4,0
21:14:04,226,3,0
21:14:04,227,1,0
21:14:04,228,5,0
21:14:05,229,7,0
21:14:05,230,10,0
21:14:05,231,0,0
21:14:05,232,6,0
21:14:05,233,1,0
21:14:05,234,1,1
21:14:06,235,0,0
21:14:06,236,2,1
21:14:06,237,0,0
21:14:06,238,2,0
21:14:06,239,10,0
21:14:06,240,10,0
21:14:07,241,6,0
21:14:07,242,10,0
21:14:07,243,1,0
21:14:07,244,3,0
21:14:07,245,10,0
21:14:07,246,1,1
21:14:08,247,0,0
21:14:08,248,6,0
21:14:08,249,2,0
21:14:08,250,7,0
21:14:08,251,1,0
21:14:08,252,2,0
21:14:09,253,9,0
21:14:09,254,1,0
21:14:09,255,3,0
21:14:09,256,10,0
21:14:09,257,0,0
21:14:09,258,8,0
21:14:10,259,0,1
21:14:10,260,0,0
21:14:10,261,10,0
21:14:10,262,5,0
21:14:10,263,0,0
21:14:10,264,5,0
21:14:11,265,4,0
21:14:11,266,0,0
21:14:11,267,0,0
21:14:11,268,10,0
21:14:11,269,9,0
21:14:11,270,5,0
21:14:12,271,6,0
