System Clock,Logical Clock,Action,Messages Remaining
20:14:38,1,0,0
20:14:38,2,2,0
20:14:38,3,1,0
20:14:39,4,0,0
20:14:39,6,0,0
20:14:39,7,1,0
20:14:39,8,1,0
20:14:40,9,0,0
20:14:40,11,0,0
20:14:40,12,0,0
20:14:40,13,0,0
20:14:41,14,0,0
20:14:41,15,0,0
20:14:41,16,0,0
20:14:41,17,0,0
20:14:42,18,0,0
20:14:42,20,0,0
20:14:42,21,0,0
20:14:42,22,3,0
20:14:43,23,2,0
20:14:43,24,3,0
20:14:43,25,4,0
20:14:43,26,2,0
20:14:44,27,2,0
20:14:44,30,0,0
20:14:44,31,2,0
20:14:44,32,0,0
20:14:45,33,3,0
20:14:45,35,0,0
20:14:45,37,0,0
20:14:45,38,0,0
20:14:46,39,0,0
20:14:46,41,0,0
20:14:46,42,0,0
20:14:46,43,3,0
20:14:47,44,2,0
20:14:47,45,1,0
20:14:47,46,0,0
20:14:47,48,0,0
20:14:48,49,4,0
20:14:48,51,0,0
20:14:48,52,2,0
20:14:48,53,4,0
20:14:49,54,0,0
20:14:49,56,0,0
20:14:49,57,1,0
20:14:49,58,0,0
20:14:50,59,2,0
20:14:50,60,0,0
20:14:50,61,0,1
20:14:50,62,0,0
20:14:51,64,0,0
20:14:51,65,0,1
20:14:51,66,0,1
20:14:51,67,0,0
20:14:52,68,0,0
20:14:52,69,0,0
20:14:52,70,0,1
20:14:52,72,0,0
20:14:53,74,0,0
20:14:53,75,2,0
20:14:53,76,2,0
20:14:53,77,0,0
20:14:54,78,0,0
20:14:54,79,0,0
20:14:54,82,0,0
20:14:54,83,4,0
20:14:55,84,0,1
20:14:55,85,0,0
20:14:55,87,0,0
20:14:55,88,0,0
20:14:56,89,0,0
20:14:56,90,0,1
20:14:56,91,0,1
20:14:56,92,0,2
20:14:57,93,0,2
20:14:57,94,0,2
20:14:57,95,0,2
20:14:57,96,0,3
20:14:58,97,0,2
20:14:58,98,0,2
20:14:58,99,0,1
20:14:58,100,0,1
