System Clock,Logical Clock,Action,Messages Remaining
20:12:36,1,4,0
20:12:36,2,0,0
20:12:36,3,3,0
20:12:36,4,0,0
20:12:36,5,1,0
20:12:37,6,3,0
20:12:37,7,1,0
20:12:37,8,4,0
20:12:37,9,4,0
20:12:37,10,1,0
20:12:37,11,0,1
20:12:38,12,0,0
20:12:38,13,0,0
20:12:38,14,4,0
20:12:38,15,1,0
20:12:38,16,0,0
20:12:38,17,2,0
20:12:39,18,0,0
20:12:39,19,3,0
20:12:39,20,0,0
20:12:39,21,2,0
20:12:39,22,0,0
20:12:39,23,4,0
20:12:40,24,4,0
20:12:40,25,0,0
20:12:40,26,4,0
20:12:40,27,3,0
20:12:40,28,1,0
20:12:40,29,1,0
20:12:41,30,3,0
20:12:41,31,0,0
20:12:41,32,1,0
20:12:41,33,3,0
20:12:41,34,2,0
20:12:41,35,4,0
20:12:42,36,0,0
20:12:42,37,2,0
20:12:42,38,1,0
20:12:42,39,0,0
20:12:42,40,2,0
20:12:42,41,0,0
20:12:43,42,0,0
20:12:43,43,0,0
20:12:43,44,0,0
20:12:43,45,2,0
20:12:43,46,3,0
20:12:43,47,3,0
20:12:44,48,2,0
20:12:44,49,3,0
20:12:44,50,0,0
20:12:44,51,2,0
20:12:44,52,3,0
20:12:44,53,0,0
20:12:45,54,2,0
20:12:45,55,1,0
20:12:45,56,0,0
20:12:45,57,4,0
20:12:45,58,0,0
20:12:45,59,0,0
20:12:46,60,2,0
20:12:46,61,0,0
20:12:46,62,2,0
20:12:46,63,4,0
20:12:46,64,1,0
20:12:46,65,0,0
20:12:47,66,1,0
20:12:47,67,0,0
20:12:47,68,4,0
20:12:47,69,1,0
20:12:47,70,1,0
20:12:47,71,4,0
20:12:48,72,3,0
20:12:48,73,0,0
20:12:48,74,4,0
20:12:48,75,1,0
20:12:48,76,1,0
20:12:48,77,3,0
20:12:49,78,4,0
20:12:49,79,3,0
20:12:49,80,1,0
20:12:49,81,2,0
20:12:49,82,0,0
20:12:49,83,2,0
20:12:50,84,4,0
20:12:50,85,0,0
20:12:50,86,0,0
20:12:50,87,0,0
20:12:50,88,2,0
20:12:50,89,0,0
20:12:51,90,0,0
20:12:51,91,0,0
20:12:51,92,0,0
20:12:51,93,0,0
20:12:51,94,0,0
20:12:51,95,3,0
20:12:52,96,0,0
20:12:52,97,4,0
20:12:52,98,0,0
20:12:52,99,0,0
20:12:52,100,0,0
20:12:52,101,2,0
20:12:53,102,1,0
20:12:53,103,0,0
20:12:53,104,0,0
20:12:53,105,1,0
20:12:53,106,0,1
20:12:53,107,0,1
20:12:54,108,0,0
20:12:54,109,0,0
20:12:54,110,2,0
20:12:54,111,4,0
20:12:54,112,1,0
20:12:54,113,1,0
20:12:55,114,1,0
20:12:55,115,2,0
