System Clock,Logical Clock,Action,Messages Remaining
20:06:15,1,3,0
20:06:16,2,2,0
20:06:16,3,3,0
20:06:16,4,2,0
20:06:17,5,2,0
20:06:17,6,0,0
20:06:17,7,0,0
20:06:18,13,0,0
20:06:18,14,1,0
20:06:18,16,0,0
20:06:19,17,0,1
20:06:19,18,0,1
20:06:19,19,0,2
20:06:20,20,0,3
20:06:20,21,0,3
20:06:20,22,0,3
20:06:21,23,0,4
20:06:21,24,0,3
20:06:21,25,0,3
20:06:22,27,0,4
20:06:22,28,0,4
20:06:22,31,0,5
20:06:23,32,0,5
20:06:23,33,0,5
20:06:23,34,0,6
20:06:24,35,0,6
20:06:24,36,0,6
20:06:24,37,0,6
20:06:25,39,0,6
20:06:25,40,0,6
20:06:25,41,0,6
20:06:26,43,0,5
20:06:26,44,0,5
20:06:26,45,0,5
20:06:27,47,0,4
20:06:27,49,0,3
20:06:27,50,0,2
20:06:28,54,0,2
20:06:28,56,0,1
20:06:28,62,0,1
20:06:29,66,0,1
20:06:29,68,0,1
20:06:29,69,0,1
20:06:30,70,0,1
20:06:30,73,0,0
20:06:30,76,0,0
20:06:31,78,0,0
20:06:31,79,4,0
20:06:31,80,3,0
20:06:32,81,1,0
20:06:32,82,4,0
20:06:32,85,0,1
20:06:33,86,0,1
20:06:33,88,0,0
20:06:33,90,0,0
20:06:34,92,0,1
20:06:34,93,0,0
20:06:34,94,4,0
20:06:35,98,0,0
20:06:35,99,4,0
20:06:35,100,0,1
20:06:36,101,0,1
20:06:36,102,0,0
20:06:36,103,3,0
20:06:37,108,0,0
20:06:37,109,0,0
20:06:37,110,0,0
20:06:38,111,3,0
20:06:38,112,1,0
20:06:38,116,0,0
20:06:39,117,0,0
20:06:39,118,2,0
20:06:39,120,0,0
20:06:40,122,0,0
20:06:40,123,4,0
20:06:40,125,0,1
20:06:41,126,0,2
20:06:41,127,0,1
20:06:41,128,0,0
20:06:42,132,0,0
20:06:42,134,0,0
20:06:42,135,0,1
20:06:43,136,0,2
20:06:43,137,0,1
20:06:43,138,0,0
20:06:44,142,0,1
20:06:44,143,0,1
20:06:44,144,0,2
20:06:45,145,0,2
20:06:45,146,0,2
20:06:45,148,0,2
20:06:46,149,0,1
20:06:46,151,0,2
20:06:46,154,0,1
20:06:47,155,0,1
20:06:47,157,0,0
20:06:47,158,1,0
20:06:48,159,1,0
20:06:48,164,0,0
20:06:48,165,0,0
20:06:49,167,0,1
20:06:49,168,0,1
20:06:49,169,0,1
20:06:50,171,0,1
20:06:50,172,0,0
20:06:50,176,0,0
20:06:51,177,3,0
20:06:51,178,4,0
20:06:51,180,0,1
20:06:52,181,0,1
20:06:52,183,0,1
20:06:52,184,0,2
20:06:53,185,0,3
20:06:53,186,0,2
20:06:53,187,0,3
20:06:54,188,0,3
20:06:54,190,0,3
20:06:54,191,0,2
20:06:55,193,0,3
20:06:55,194,0,2
20:06:55,195,0,2
20:06:56,198,0,4
20:06:56,200,0,3
20:06:56,201,0,4
20:06:57,202,0,4
20:06:57,203,0,4
20:06:57,205,0,5
20:06:58,206,0,6
20:06:58,208,0,5
20:06:58,209,0,6
20:06:59,210,0,7
20:06:59,211,0,6
20:06:59,212,0,5
20:07:00,213,0,6
20:07:00,215,0,6
20:07:00,216,0,6
20:07:01,217,0,7
20:07:01,218,0,7
20:07:01,222,0,7
20:07:02,223,0,7
20:07:02,224,0,7
20:07:02,226,0,7
20:07:03,227,0,8
20:07:03,228,0,8
20:07:03,229,0,9
20:07:04,230,0,9
20:07:04,232,0,9
20:07:04,234,0,9
20:07:05,235,0,8
20:07:05,237,0,7
20:07:05,238,0,8
20:07:06,239,0,8
20:07:06,240,0,7
20:07:06,241,0,6
20:07:07,243,0,6
20:07:07,244,0,5
20:07:07,246,0,6
20:07:08,250,0,6
20:07:08,251,0,5
20:07:08,252,0,6
20:07:09,257,0,6
20:07:09,261,0,6
20:07:09,262,0,6
20:07:10,263,0,7
20:07:10,265,0,7
20:07:10,266,0,6
20:07:11,267,0,5
20:07:11,269,0,4
20:07:11,270,0,4
20:07:12,272,0,6
20:07:12,273,0,6
20:07:12,274,0,5
20:07:13,281,0,6
20:07:13,282,0,6
20:07:13,283,0,6
20:07:14,284,0,6
20:07:14,285,0,6
20:07:14,287,0,5
20:07:15,288,0,5
20:07:15,289,0,4
20:07:15,290,0,4
20:07:16,292,0,4
20:07:16,294,0,4
20:07:16,297,0,3
20:07:17,301,0,4
20:07:17,303,0,4
20:07:17,304,0,4
20:07:18,307,0,5
20:07:18,308,0,5
20:07:18,309,0,6
20:07:19,310,0,6
20:07:19,312,0,6
20:07:19,313,0,7
20:07:20,314,0,7
20:07:20,315,0,7
20:07:20,316,0,8
20:07:21,318,0,8
20:07:21,319,0,7
20:07:21,320,0,7
20:07:22,321,0,7
20:07:22,323,0,6
20:07:22,324,0,6
20:07:23,325,0,6
20:07:23,326,0,6
20:07:23,328,0,6
20:07:24,329,0,6
20:07:24,332,0,5
20:07:24,336,0,5
20:07:25,337,0,5
20:07:25,339,0,5
20:07:25,340,0,5
20:07:26,342,0,5
20:07:26,345,0,4
20:07:26,348,0,4
20:07:27,349,0,4
20:07:27,350,0,4
20:07:27,352,0,4
20:07:28,356,0,4
20:07:28,357,0,4
20:07:28,359,0,4
20:07:29,360,0,3
20:07:29,362,0,2
20:07:29,363,0,2
20:07:30,364,0,1
20:07:30,370,0,1
20:07:30,374,0,1
20:07:31,375,0,1
20:07:31,378,0,0
20:07:31,379,0,1
20:07:32,380,0,1
20:07:32,381,0,1
20:07:32,384,0,1
20:07:33,386,0,2
20:07:33,387,0,2
20:07:33,388,0,2
20:07:34,389,0,3
20:07:34,391,0,2
20:07:34,392,0,1
20:07:35,393,0,1
20:07:35,398,0,0
20:07:35,401,0,0
20:07:36,402,0,0
20:07:36,404,0,0
20:07:36,405,0,0
20:07:37,407,0,1
20:07:37,408,0,1
20:07:37,409,0,1
20:07:38,411,0,0
20:07:38,412,1,0
20:07:38,413,2,0
20:07:39,414,3,0
20:07:39,415,4,0
20:07:39,420,0,1
20:07:40,421,0,2
20:07:40,422,0,2
20:07:40,423,0,2
20:07:41,424,0,2
20:07:41,426,0,2
20:07:41,428,0,2
20:07:42,429,0,3
20:07:42,430,0,3
20:07:42,432,0,4
20:07:43,433,0,5
20:07:43,434,0,4
20:07:43,435,0,4
20:07:44,436,0,5
20:07:44,437,0,5
20:07:44,438,0,4
20:07:45,441,0,4
20:07:45,442,0,3
