System Clock,Logical Clock,Action,Messages Remaining
20:06:15,1,0,0
20:06:16,2,0,1
20:06:16,3,0,0
20:06:16,4,0,0
20:06:17,5,3,0
20:06:17,6,3,0
20:06:17,7,4,0
20:06:18,12,0,1
20:06:18,13,0,0
20:06:18,14,0,1
20:06:19,16,0,1
20:06:19,17,0,1
20:06:19,19,0,0
20:06:20,22,0,1
20:06:20,23,0,1
20:06:20,24,0,1
20:06:21,25,0,1
20:06:21,27,0,1
20:06:21,29,0,0
20:06:22,32,0,1
20:06:22,33,0,1
20:06:22,34,0,1
20:06:23,36,0,2
20:06:23,37,0,2
20:06:23,38,0,2
20:06:24,39,0,2
20:06:24,40,0,2
20:06:24,43,0,3
20:06:25,44,0,3
20:06:25,45,0,2
20:06:25,46,0,3
20:06:26,47,0,4
20:06:26,50,0,3
20:06:26,51,0,2
20:06:27,52,0,1
20:06:27,53,0,0
20:06:27,60,0,0
20:06:28,62,0,1
20:06:28,63,0,1
20:06:28,64,0,0
20:06:29,68,0,0
20:06:29,69,3,0
20:06:29,70,0,0
20:06:30,72,0,0
20:06:30,74,0,0
20:06:30,75,0,1
20:06:31,76,0,0
20:06:31,79,0,0
20:06:31,80,0,1
20:06:32,81,0,2
20:06:32,82,0,2
20:06:32,83,0,2
20:06:33,84,0,2
20:06:33,85,0,1
20:06:33,88,0,1
20:06:34,91,0,2
20:06:34,92,0,1
20:06:34,93,0,1
20:06:35,96,0,1
20:06:35,98,0,1
20:06:35,99,0,1
20:06:36,101,0,1
20:06:36,103,0,1
20:06:36,104,0,2
20:06:37,105,0,3
20:06:37,106,0,2
20:06:37,107,0,2
20:06:38,108,0,3
20:06:38,110,0,3
20:06:38,112,0,3
20:06:39,113,0,3
20:06:39,114,0,2
20:06:39,115,0,2
20:06:40,118,0,2
20:06:40,120,0,2
20:06:40,122,0,2
20:06:41,124,0,2
20:06:41,126,0,1
20:06:41,128,0,1
20:06:42,130,0,2
20:06:42,132,0,2
20:06:42,133,0,2
20:06:43,134,0,2
20:06:43,135,0,1
20:06:43,137,0,1
20:06:44,140,0,2
20:06:44,142,0,2
20:06:44,143,0,2
20:06:45,144,0,2
20:06:45,145,0,2
20:06:45,147,0,3
20:06:46,149,0,2
20:06:46,150,0,2
20:06:46,151,0,1
20:06:47,154,0,1
20:06:47,158,0,0
20:06:47,159,4,0
20:06:48,160,0,1
20:06:48,162,0,1
20:06:48,163,0,1
20:06:49,166,0,0
20:06:49,169,0,0
20:06:49,170,4,0
20:06:50,172,0,0
20:06:50,174,0,0
20:06:50,175,0,0
20:06:51,177,0,1
20:06:51,178,0,1
20:06:51,179,0,1
